"ID","Nombre de la Unidad Económica","Razón social","Código de la clase de actividad SCIAN","Nombre de clase de la actividad","Descripcion estrato personal ocupado","Tipo de vialidad","Nombre de la vialidad","Tipo de entre vialidad 1","Nombre de entre vialidad 1","Tipo de entre vialidad 2","Nombre de entre vialidad 2","Tipo de entre vialidad 3","Nombre de entre vialidad 3","Número exterior o kilómetro","Letra exterior","Edificio","Edificio Piso","Número interior","Letra interior","Tipo de asentamiento humano","Nombre de asentamiento humano","Tipo centro comercial","Corredor industrial, centro comercial o mercado público","Número de local","Código Postal","Clave entidad","Entidad federativa","Clave municipio","Municipio","Clave localidad","Localidad","Área geoestadística básica ","Manzana","Número de teléfono","Correo electrónico","Sitio en Internet","Tipo de establecimiento","Latitud","Longitud","Fecha de incorporación al DENUE"
"7265333","POLLERIA KARLITA",,"461122","Comercio al por menor de carne de aves","0 a 5 personas","CALLE","DOROTEO ARANGO","CALLE","FRANCISCO I. MADERO","CALLE","REVOLUCION","CALLE","FRANCISCO I. MADERO",,"SN",,,,,"COLONIA","EL CARMEN TOTOLTEPEC",,,,"50240","15","MÉXICO                      ","106","Toluca","0090","Santa María Totoltepec","4333","001",,,,"Fijo","19.29373127","-99.59121473","2019-11"
"7358175","POLLERIA KENIA",,"461122","Comercio al por menor de carne de aves","0 a 5 personas","CALLE","LAGUNA 7 COLORES","CALLE","LAGUNA MORELOS","CALLE","LAGO AMILIA","CALLE","LAGO BACALAR",,"SN",,,,,"COLONIA","FRACC SAN JORGE",,,,"50100","15","MÉXICO                      ","106","Toluca","0001","Toluca de Lerdo","2214","021",,,,"Fijo","19.2867015","-99.69448132","2019-11"
"9114015","POLLERIA LA AUTENTICA",,"461122","Comercio al por menor de carne de aves","0 a 5 personas","CALLE","INDEPENDENCIA","AVENIDA","LOPEZ PORTILLO","PROLONGACION","PROLONGACION A VILLA CUAUHTEMOC (PROLONGACION INDEPENDENCIA)","CALLE","INDEPENDENCIA","0","SN",,,"0",,"COLONIA","LA MAGDALENA",,,,"50010","15","MÉXICO                      ","106","Toluca","0087","Santa Cruz Atzcapotzaltongo","4047","005",,,,"Fijo","19.32180572","-99.6258703","2019-11"
"2387193","POLLERIA LA BODEGUITA",,"461122","Comercio al por menor de carne de aves","0 a 5 personas","AVENIDA","RIO LERMA","CALLE","DEPORTIVA","CALLE","VICENTE SUAREZ","AVENIDA","REFORMA","0","SN",,,"0",,"COLONIA","CERRILLO VISTA HERMOSA",,,,"50235","15","MÉXICO                      ","106","Toluca","0050","El Cerrillo Vista Hermosa","1184","012","7225797659",,,"Fijo","19.32086904","-99.54554699","2010-07"
"7314253","POLLERIA LA CHIQUITA",,"461122","Comercio al por menor de carne de aves","0 a 5 personas","CALLE","RIO VERDIGUEL","CALLE","CALLE DE LA IGLESIA","CALLE","ANDADOR RIO VERDIGUER","CALLE","ANDADOR RÍO VERDIGUER","157",,,,"0",,"COLONIA","BARRIO DE TLACOPA",,,,"50010","15","MÉXICO                      ","106","Toluca","0001","Toluca de Lerdo","3212","004",,,,"Fijo","19.30593634","-99.6407006","2019-11"
"7391294","POLLERIA LA ECONOMICA",,"461122","Comercio al por menor de carne de aves","0 a 5 personas","AVENIDA","INDEPENDENCIA","CALLE","EMILIANO ZAPATA","CALLE","JOSE MARIA MORELOS","CALLE","LAURA PAVON JARAMILLO",,"SN",,,,,"LOCALIDAD","TLACHALOYA PRIMERA SECCION",,,,"50295","15","MÉXICO                      ","106","Toluca","0098","Tlachaloya","2515","018",,,,"Fijo","19.4472141","-99.66191272","2019-11"
"7391206","POLLERIA LA ECONOMICA",,"461122","Comercio al por menor de carne de aves","0 a 5 personas","CALLE","LAZARO CARDENAS","CALLE","AZTECA","PRIVADA","NINGUNO","CALLE","NINGUNO","0","SN",,,"0",,"COLONIA","NINGUNO",,,,"50295","15","MÉXICO                      ","106","Toluca","0099","Tlachaloya Segunda Sección","2197","066",,,,"Fijo","19.46721307","-99.65961245","2019-11"
"2416525","POLLERIA LA ESCONDIDA",,"461122","Comercio al por menor de carne de aves","0 a 5 personas","AVENIDA","5 DE MAYO","BOULEVARD","ISIDRO FABELA","CALLE","PRESA DE LA AMISTAD","CALLE","DIANA LAURA RIOJAS","1","ZONA","MERCADO PUBLICO","PLANTA BAJA","370",,"COLONIA","COMISION FEDERAL DE ELECTRICIDAD","MERCADO PUBLICO","MERCADO JUAREZ","370","50140","15","MÉXICO                      ","106","Toluca","0001","Toluca de Lerdo","2411","027",,,,"Fijo","19.27936376","-99.64007916","2010-07"
"2437071","POLLERÍA LA FAVORITA",,"461122","Comercio al por menor de carne de aves","0 a 5 personas","AVENIDA","5 DE MAYO","BOULEVARD","ISIDRO FABELA","CALLE","PRESA DE LA AMISTAD","CALLE","DIANA LAURA RIOJAS","1","ZONA","MERCADO PUBLICO","PLANTA BAJA","502",,"COLONIA","COMISION FEDERAL DE ELECTRICIDAD","MERCADO PUBLICO","MERCADO JUAREZ","502","50140","15","MÉXICO                      ","106","Toluca","0001","Toluca de Lerdo","2411","027","7222128354",,,"Fijo","19.27936376","-99.64007916","2014-12"
"7266043","POLLERIA LA MORA",,"461122","Comercio al por menor de carne de aves","0 a 5 personas","CIRCUITO","ADOLFO LOPEZ MATEOS","PRIVADA","NINGUNO","PROLONGACION","ADRIAN ORTEGA","CALLE","MIGUEL L. MATA","410",,,,,,"PUEBLO","RINCONADA LA MORA",,,,"50020","15","MÉXICO                      ","106","Toluca","0092","Santiago Miltepec","409A","026",,,,"Fijo","19.30357489","-99.65007144","2019-11"
"2392301","POLLERIA LA NUEVA",,"461122","Comercio al por menor de carne de aves","0 a 5 personas","CALLE","IGNACIO LOPEZ RAYON","CALLE","PASEO DE LOS MATLAZINCAS (PASEO TOLLOCAN NORTE)","CALLE","MANUEL GOMEZ PEDRAZA","CALLE","MANUEL GÓMEZ PEDRAZA","2",,"MERCADO PUBLICO","PLANTA BAJA","982",,"BARRIO","ZOPILICALCO","MERCADO PUBLICO","MERCADO 16 DE SEPTIEMBRE","982","50050","15","MÉXICO                      ","106","Toluca","0001","Toluca de Lerdo","0383","009",,,,"Semifijo","19.29550623","-99.65296559","2010-07"
"7111019","POLLERIA LA PALMA",,"461122","Comercio al por menor de carne de aves","0 a 5 personas","CALLE","PASEO OTZACATIPAN","CALLE","JOSE LOPEZ PORTILLO","CALLE","12 DE DICIEMBRE","CALLE","LEÓN GUZMÁN","0","SN",,,"0",,"COLONIA","SAN MATEO OTZACATIPAN",,,,"50200","15","MÉXICO                      ","106","Toluca","0079","San Mateo Otzacatipan","1502","057",,,,"Fijo","19.32710856","-99.61599208","2019-11"
"2387876","POLLERIA LA PASADITA",,"461122","Comercio al por menor de carne de aves","0 a 5 personas","CALLE","CENTENARIO","CALLE","GABINO VAZQUEZ","PRIVADA","NINGUNO","CALLE","FRANCISCO I. MADERO",,"SN",,,,,"LOCALIDAD","SAN PEDRO TOTOLTEPEC",,,,"50226","15","MÉXICO                      ","106","Toluca","0084","San Pedro Totoltepec","2905","003",,,,"Fijo","19.3185265","-99.57642228","2010-07"
"7417986","POLLERIA LA PASADITA",,"461122","Comercio al por menor de carne de aves","0 a 5 personas","CALLE","INDEPENDENCIA","CALLE","JUAN JOSE DE LOS REYES MARTINEZ","AVENIDA","JOSE MARIA MORELOS Y PAVON","PRIVADA","JOSÉ MARTÍNEZ DE LOS REYES","0","SN",,,"0",,"LOCALIDAD","SAN MATEO OTZACATIPAN",,,,"50220","15","MÉXICO                      ","106","Toluca","0079","San Mateo Otzacatipan","1502","017",,,,"Fijo","19.32844014","-99.60509126","2019-11"
"2384443","POLLERÍA LA RONDA",,"461122","Comercio al por menor de carne de aves","0 a 5 personas","CALLE","MIGUEL HIDALGO Y COSTILLA","CALLE","SOLIDARIDAD","CALLE","SIN REFERENCIA","CALLE","SOLIDARIDAD","0","SN",,,"0",,"LOCALIDAD","SAN ANDRES CUEXCONTITLAN SECC 3",,,,"50200","15","MÉXICO                      ","106","Toluca","0062","San Andrés Cuexcontitlán","1771","010",,,,"Fijo","19.35559494","-99.62659301","2010-07"
"7418074","POLLERIA LEO",,"461122","Comercio al por menor de carne de aves","0 a 5 personas","AVENIDA","MANUEL BUENDIA TELLEZGIRON","CALLE","IGNACIO ZARAGOZA","CALLE","ALFONSO GARCIA SANCHEZ","CALLE","IGNACIO ZARAGOZA",,"SN",,,,,"BARRIO","SAN SALVADOR",,,,"50200","15","MÉXICO                      ","106","Toluca","0066","San Cristóbal Huichochitlán","4761","002",,,,"Fijo","19.32671511","-99.64374164","2019-11"
"7110915","POLLERIA LEO",,"461122","Comercio al por menor de carne de aves","0 a 5 personas","CALLE","JOSE MARIA MORELOS Y PAVON","CALLE","FRAY SERVANDO TERESA DE MIER","CALLE","JOSE MARIANO JIMENEZ","CALLE","LUIS DONALDO COLOSIO","0","SN",,,"0",,"COLONIA","SAN MATEO OTZACATIPAN",,,,"50220","15","MÉXICO                      ","106","Toluca","0079","San Mateo Otzacatipan","1502","005",,,,"Fijo","19.32307739","-99.60312708","2019-11"
"2422222","POLLERIA LEYDI",,"461122","Comercio al por menor de carne de aves","0 a 5 personas","CALLE","INDEPENDENCIA","CALLE","CALLE","CALLE","INDEPENDENCIA","CALLE","GENERAL ÁLVARO OBREGÓN","124",,,,"0",,"LOCALIDAD","SAN ANTONIO BUENAVISTA",,,,"50264","15","MÉXICO                      ","106","Toluca","0063","San Antonio Buenavista","0241","002",,,,"Fijo","19.26270248","-99.7118355","2014-12"
"2395905","POLLERIA LIZETH",,"461122","Comercio al por menor de carne de aves","0 a 5 personas","CALLE","HORACIO ZUÑIGA","CALLE","EDUARDO GONZALEZ Y PICHARDO","CALLE","ANDRES QUINTANA ROO","AVENIDA","GENERAL VENUSTIANO CARRANZA","215",,,,,,"COLONIA","MORELOS PRIMERA SECCION",,,,"50120","15","MÉXICO                      ","106","Toluca","0001","Toluca de Lerdo","0523","044",,,,"Fijo","19.28122642","-99.66383552","2010-07"
"2391718","POLLERIA LOLIS",,"461122","Comercio al por menor de carne de aves","0 a 5 personas","CALLE","BENITO JUAREZ NORTE","CALLE","FEDERICO HARDY","CALLE","PEDRO CORTES","CALLE","PEDRO HERNÁNDEZ","432",,,,,,"BARRIO","ZOPILOCALCO",,,,"50090","15","MÉXICO                      ","106","Toluca","0001","Toluca de Lerdo","0383","007",,,,"Fijo","19.29582474","-99.65519627","2010-07"
"7314068","POLLERIA LOLITA",,"461122","Comercio al por menor de carne de aves","0 a 5 personas","CALLE","PRESA FALCON","CALLE","PRESA LA ANGOSTURA (INFIERNILLO)","CALLE","PRESA COBANO","CALLE","PRESA LA ANGOSTURA (INFIERNILLO)","110",,,,,,"COLONIA","COMISION FEDERAL DE ELECTRICIDAD",,,,"50150","15","MÉXICO                      ","106","Toluca","0001","Toluca de Lerdo","0557","015",,,,"Fijo","19.2768371","-99.63546701","2019-11"
"8938198","POLLERIA LOPEZ",,"461122","Comercio al por menor de carne de aves","0 a 5 personas","CALLE","CALLE DEL CORREO","PRIVADA","VIOLETA","CALLE","LIBERTAD","CALLE","MORELOS","14",,,,"0",,"LOCALIDAD","SANTIAGO TLACOTEPEC",,,,"50270","15","MÉXICO                      ","106","Toluca","0097","Santiago Tlacotepec","2267","026",,,,"Fijo","19.22571297","-99.6704813","2019-11"
"9083717","POLLERIA LOPEZ",,"461122","Comercio al por menor de carne de aves","0 a 5 personas","CALLE","NINGUNO","CALLE","CALLE DEL POCHTECA","CALLE","CARLOS GOMEZ HERNANDEZ","CALLE","NINGUNO","28","A","CENTRAL DE ABASTO","PASILLO","121","C","ZONA COMERCIAL","MANOJEO","CENTRAL DE ABASTO","CENABASTO","121 C","50220","15","MÉXICO                      ","106","Toluca","0088","Santa Cruz Otzacatipan","2479","047",,,,"Fijo","19.34728495","-99.60230293","2019-11"
"2416933","POLLERÍA LÓPEZ",,"461122","Comercio al por menor de carne de aves","0 a 5 personas","CALLE","LICENCIADO BENITO JUAREZ GARCIA","CALLE","16 DE SEPTIEMBRE","CALLE","FEDERACION","CALLE","FEDERACIÓN",,"SN",,,,,"CIUDAD","TOLUCA",,,,"50110","15","MÉXICO                      ","106","Toluca","0086","Santa Ana Tlapaltitlán","4263","003",,,,"Fijo","19.27891023","-99.62736317","2014-12"
"2421307","POLLERÍA LÓPEZ",,"461122","Comercio al por menor de carne de aves","0 a 5 personas","CALLE","CALLE DE LOS PANTEONES","CALLE","NEZAHUALCOYOTL","CALLE","HORTALIZA","CALLE","CALLE DE LOS PANTEONES","0","SN",,,"0",,"COLONIA","LA JOYA",,,,"50100","15","MÉXICO                      ","106","Toluca","0080","San Mateo Oxtotitlán","3890","006",,,,"Fijo","19.28929757","-99.6838088","2014-12"
"7314181","POLLERIA LOS 3 CARNALES",,"461122","Comercio al por menor de carne de aves","0 a 5 personas","CALLE","SIERRA DE IXTLAN","CALLE","PONCIANO ARRIAGA","CALLE","OAXACA","CALLE","MARGARITA MAZA DE JUÁREZ","1312","A",,,,,"COLONIA","EVA SAMANO DE LOPEZ MATEOS",,,,"50190","15","MÉXICO                      ","106","Toluca","0001","Toluca de Lerdo","2144","004",,,,"Fijo","19.26634409","-99.64341769","2019-11"
"2437101","POLLERÍA LOS JUANES",,"461122","Comercio al por menor de carne de aves","0 a 5 personas","AVENIDA","5 DE MAYO","BOULEVARD","ISIDRO FABELA","CALLE","PRESA DE LA AMISTAD","CALLE","DIANA LAURA RIOJAS","1","ZONA","MERCADO PUBLICO","PLANTA BAJA","148",,"COLONIA","COMISION FEDERAL DE ELECTRICIDAD","MERCADO PUBLICO","MERCADO JUAREZ","148","50140","15","MÉXICO                      ","106","Toluca","0001","Toluca de Lerdo","2411","027",,,,"Fijo","19.27936376","-99.64007916","2014-12"
"2383399","POLLERIA LOS PINOS",,"461122","Comercio al por menor de carne de aves","0 a 5 personas","CALLE","MANUEL BUENDIA TELLEZGIRON","PRIVADA","NINGUNO","CALLE","5 DE MAYO","CALLE","14 DE FEBRERO","0","SN",,,"0",,"BARRIO","SAN PABLO AUTOPAN",,,,"50200","15","MÉXICO                      ","106","Toluca","0083","San Pablo Autopan","2712","041","7225791781",,,"Fijo","19.35340822","-99.64327191","2010-07"
"2445791","POLLERÍA LOS POLLITOS",,"461122","Comercio al por menor de carne de aves","0 a 5 personas","CALLE","XINANTECATL","CALLE","NEZAHUALCOYOTL","CALLE","NINGUNO","CALLE","XINANTÉCATL",,"SN",,,,,"LOCALIDAD","EJIDO DE LA Y SECCION SIETE A REVOLUCION",,,,"50200","15","MÉXICO                      ","106","Toluca","0188","Ejido de la Y Sección Siete A Revolución","505A","001",,,,"Fijo","19.38467664","-99.60613947","2010-07"
"2423485","POLLERÍA LOS SAUCES",,"461122","Comercio al por menor de carne de aves","0 a 5 personas","CALLE","PASEO DE LAS HACIENDAS","CALLE","HACIENDA MOLINO DE FLORES","CALLE","HACIENDA DE COYOTEPEC","CALLE","REVOLUCIÓN",,"SN",,,,,"COLONIA","SAUCES IV",,,,"50210","15","MÉXICO                      ","106","Toluca","0235","Sauces","4526","001",,,,"Semifijo","19.36420583","-99.58934571","2014-12"
"2405815","POLLERIA LOS TRES GARCIAS",,"461122","Comercio al por menor de carne de aves","0 a 5 personas","CALLE","PUEBLO NUEVO","CALLE","MIGUEL HIDALGO","CALLE","VICENTE GUERRERO","CALLE","LIBERTAD",,"SN",,,,,"COLONIA","SANTA JUANITA",,,,"50275","15","MÉXICO                      ","106","Toluca","0097","Santiago Tlacotepec","1841","026","7222980255",,,"Fijo","19.22234966","-99.67171829","2010-07"
"7358821","POLLERIA LUIS",,"461122","Comercio al por menor de carne de aves","0 a 5 personas","CALLE","DOMINGO BERNAL","PROLONGACION","LAGO DE SAYULA","CALLE","15 DE MAYO","CALLE","JESÚS ROMO",,"SN",,,,,"COLONIA","SAN BUENAVENTURA",,,,"50110","15","MÉXICO                      ","106","Toluca","0064","San Buenaventura","4988","012",,,,"Fijo","19.26376069","-99.68302228","2019-11"
"2387129","POLLERIA LULU",,"461122","Comercio al por menor de carne de aves","0 a 5 personas","CALLE","EMILIANO ZAPATA","CALLE","JUAN ESCUTIA","CALLE","JUAN DE LA BARRERA","CALLE","BENITO JUÁREZ","0","SN",,,"0",,"PUEBLO","LA CONSTITUCION TOTOLTEPEC",,,,"50200","15","MÉXICO                      ","106","Toluca","0051","La Constitución Toltepec","2746","004","7228514899",,,"Fijo","19.34896889","-99.54888775","2010-07"
"2437065","POLLERÍA LUPITA",,"461122","Comercio al por menor de carne de aves","0 a 5 personas","AVENIDA","5 DE MAYO","BOULEVARD","ISIDRO FABELA","CALLE","PRESA DE LA AMISTAD","CALLE","DIANA LAURA RIOJAS","1","ZONA","MERCADO PUBLICO","PLANTA BAJA","546",,"COLONIA","COMISION FEDERAL DE ELECTRICIDAD","MERCADO PUBLICO","MERCADO JUAREZ","546","50140","15","MÉXICO                      ","106","Toluca","0001","Toluca de Lerdo","2411","027","7222128476",,,"Fijo","19.27936376","-99.64007916","2014-12"
"7265523","POLLERIA LUPITA",,"461122","Comercio al por menor de carne de aves","0 a 5 personas","CALLE","ESPIRIDION RAMIREZ","CALLE","INDEPENDENCIA","CALLE","HIDALGO","CALLE","HIDALGO","0","SN",,,"0",,"LOCALIDAD","CALIXTLAHUACA",,,,"50200","15","MÉXICO                      ","106","Toluca","0044","Calixtlahuaca","1748","008",,,,"Fijo","19.33584347","-99.68993144","2019-11"
"7314153","POLLERIA LUPITA",,"461122","Comercio al por menor de carne de aves","0 a 5 personas","AVENIDA","5 DE MAYO","CALLE","PRESA DE LA AMISTAD","BOULEVARD","ISIDRO FABELA","CALLE","DIANA LAURA RIOJAS","605",,"MERCADO PUBLICO","PLANTA BAJA","0",,"COLONIA","COMISION FEDERAL DE ELECTRICIDAD","MERCADO PUBLICO","MERCADO JUAREZ","605","50140","15","MÉXICO                      ","106","Toluca","0001","Toluca de Lerdo","2411","022",,,,"Fijo","19.27852087","-99.64003243","2019-11"
"8880467","POLLERIA LUPITA",,"461122","Comercio al por menor de carne de aves","0 a 5 personas","CALLE","PACHUCA","CALLE","VERACRUZ","PRIVADA","PACHUCA","PRIVADA","VERACRUZ","8",,,,,,"COLONIA","FRACC LA CIENEGA",,,,"50020","15","MÉXICO                      ","106","Toluca","0092","Santiago Miltepec","409A","018","7222445471",,,"Fijo","19.30388242","-99.65532099","2019-11"
"2390063","POLLERIA LUPITA",,"461122","Comercio al por menor de carne de aves","0 a 5 personas","CALLE","ESPIRIDION RAMIREZ","CALLE","INDEPENDENCIA","CALLE","HIDALGO","CALLE","HIDALGO",,"SN",,,,,"LOCALIDAD","CALIXTLAHUACA",,,,"50200","15","MÉXICO                      ","106","Toluca","0044","Calixtlahuaca","1748","008",,,,"Fijo","19.33609243","-99.6898833","2010-07"
"2383421","POLLERIA LUPITA",,"461122","Comercio al por menor de carne de aves","0 a 5 personas","CALLE","MANUEL BUENDIA TELLEZGIRON","PRIVADA","NINGUNO","CALLE","PLUTARCO GONZALEZ","PRIVADA","14 DE FEBRERO","0","SN",,,"146",,"BARRIO","SAN PABLO AUTOPAN",,,,"50200","15","MÉXICO                      ","106","Toluca","0083","San Pablo Autopan","2712","041",,,,"Fijo","19.35542883","-99.64330199","2010-07"
"2397590","POLLERIA LUPITA",,"461122","Comercio al por menor de carne de aves","0 a 5 personas","CALLE","LICENCIADO ALBERTO GARCIA","CALLE","JIMENEZ CANTU","CALLE","PROGRESO","CALLE","INDUSTRIA PONIENTE","107",,,,"0",,"LOCALIDAD","SAN ANTONIO BUENAVISTO",,,,"50266","15","MÉXICO                      ","106","Toluca","0063","San Antonio Buenavista","0241","006",,,,"Fijo","19.26113093","-99.71024801","2010-07"
"2392324","POLLERIA LUPITA",,"461122","Comercio al por menor de carne de aves","0 a 5 personas","CALLE","IGNACIO LOPEZ RAYON","CALLE","PASEO DE LOS MATLAZINCAS (PASEO TOLLOCAN NORTE)","CALLE","MANUEL GOMEZ PEDRAZA","CALLE","MANUEL GÓMEZ PEDRAZA","2",,"MERCADO PUBLICO","PLANTA BAJA","987",,"BARRIO","ZOPILICALCO","MERCADO PUBLICO","MERCADO 16 DE SEPTIEMBRE","987","50050","15","MÉXICO                      ","106","Toluca","0001","Toluca de Lerdo","0383","009",,,,"Semifijo","19.29550623","-99.65296559","2010-07"
"2416317","POLLERÍA LUPITA",,"461122","Comercio al por menor de carne de aves","0 a 5 personas","AVENIDA","5 DE MAYO","CALLE","PRESA DE LA AMISTAD","BOULEVARD","ISIDRO FABELA","CALLE","DIANA LAURA RIOJAS","605",,"MERCADO PUBLICO","PLANTA BAJA",,,"COLONIA","COMISION FEDERAL DE ELECTRICIDAD","MERCADO PUBLICO","MERCADO JUAREZ","605","50140","15","MÉXICO                      ","106","Toluca","0001","Toluca de Lerdo","2411","022",,,,"Fijo","19.27852087","-99.64003243","2014-12"
"2395809","POLLERIA LUPITA","POLLERÍA LUPITA ","461122","Comercio al por menor de carne de aves","0 a 5 personas","AVENIDA","GENERAL VENUSTIANO CARRANZA","CALLE","ELENA CARDENAS","CALLE","JOSE LUIS ÁLAMO","CALLE","HORACIO ZÚÑIGA","0","SN",,,"127",,"COLONIA","MORELOS 1RA SECCION",,,,"50120","15","MÉXICO                      ","106","Toluca","0001","Toluca de Lerdo","0523","005","7222805188",,,"Fijo","19.28020574","-99.66813848","2010-07"
"7391828","POLLERIA MACARIO PIÑA",,"461122","Comercio al por menor de carne de aves","0 a 5 personas","CALLE","PLUTARCO GONZALEZ PLIEGO","PRIVADA","NINGUNO","OTRO (ESPECIFIQUE)","NINGUNO","PRIVADA","NINGUNO",,"SN",,,,,"BARRIO","SANTA CRUZ",,,,"50290","15","MÉXICO                      ","106","Toluca","0083","San Pablo Autopan","1521","049",,,,"Fijo","19.35723614","-99.65412742","2019-11"
"2409880","POLLERÍA MALENA",,"461122","Comercio al por menor de carne de aves","0 a 5 personas","AVENIDA","PASEO TOTOLTEPEC","AVENIDA","DIOSES DEL OLIMPO","AVENIDA","CUAUHTEMOC","CALLE","PRIVADA DE CUAUHTEMOC",,"SN",,,,,"LOCALIDAD","EX HACIENDA EL CARMEN",,,,"50245","15","MÉXICO                      ","106","Toluca","0090","Santa María Totoltepec","4297","013",,,,"Fijo","19.30357225","-99.58634968","2010-07"
"7358902","POLLERIA MANE",,"461122","Comercio al por menor de carne de aves","0 a 5 personas","AVENIDA","GENERAL VENUSTIANO CARRANZA","PRIVADA","NINGUNO","CALLE","ADOLFO LOPEZ MATEOS","CALLE","NATACIÓN","0","SN",,,"0",,"COLONIA","GUADALUPE",,,,"50110","15","MÉXICO                      ","106","Toluca","0064","San Buenaventura","4954","005",,,,"Fijo","19.27378647","-99.68382452","2019-11"
"8038659","POLLERIA MARCO POLLO",,"461122","Comercio al por menor de carne de aves","0 a 5 personas","CALLE","J.MA.MORELOS","PRIVADA","NINGUNO","CALLE","IGNACIO INCLAN","CALLE","MIGUEL HIDALGO","0","SN",,,"0","SN","LOCALIDAD","SAN CAYETANO MORELOS",,,,"50295","15","MÉXICO                      ","106","Toluca","0065","San Cayetano Morelos","2977","007",,,,"Fijo","19.39945601","-99.70324441","2019-11"
"8747475","POLLERIA MARIANITA",,"461122","Comercio al por menor de carne de aves","0 a 5 personas","CALZADA","CALZADA DE LAS ARBOLEDAS","CALLE","CAMINO DEL ÁRBOL","CALLE","CAMINO A LAS PRADERAS","CALLE","PRADERA DEL ORIENTE","76",,,,"0",,"COLONIA","JARDINES LA CRESPA",,,,"50016","15","MÉXICO                      ","106","Toluca","0233","Crespa Floresta","4403","005",,,,"Fijo","19.308934","-99.6065999","2019-11"
"7395882","POLLERIA MARTINEZ",,"461122","Comercio al por menor de carne de aves","0 a 5 personas","CALLE","RIO PAPALOAPAN","CALLE","CALLEJON PEDREGAL","CALLE","RIO SUCHIATE","CALLE","RÍO PAPAGAYO",,"SN",,,,,"LOCALIDAD","SANTIAGO MILTEPEC",,,,"50030","15","MÉXICO                      ","106","Toluca","0092","Santiago Miltepec","4085","028",,,,"Fijo","19.31566562","-99.65167365","2019-11"
"7503351","POLLERIA MARTINEZ",,"461122","Comercio al por menor de carne de aves","0 a 5 personas","CALLE","MIGUEL HIDALGO","CALLE","LIBERTAD","CALLE","5 DE FEBRERO","CALLE","NINGUNO",,"SN",,,,,"BARRIO","BARRIO SAN GABRIEL",,,,"50200","15","MÉXICO                      ","106","Toluca","0066","San Cristóbal Huichochitlán","4704","005",,,,"Fijo","19.33718006","-99.63831449","2019-11"
